MASHONALAND EAST PROVINCE :2018 HARMONISED PRESIDENTIAL ELECTION RESULTS: 30 JULY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,CONSTITUENCY ,LOCAL AUTHORITY,WARD NO.,POLLING STATIONS,FACILITY,"Busha Joseph Makamba
FreeZim Congress","Chamisa Nelson
Movement for Democratic Change Alliance","Chikanga Everisto Washington
Rebuild Zimbabwe","Dzapasi Melbah
#1980 Freedom Movement Zimbabwe","Gava Mapfumo Peter
United Democratic Front","Hlabangana Kwanele
Republican Party of Zimbabwe","Kasiyamhuru Blessing
Zimbabwe Partnership for Prosperity","Khupe Thokozani
Movement for Democratic Change","Madhuku Lovemore
National Constitutional Assembly","Mangoma Elton Steers
Coalition of Democrats","Manyika Noah Ngoni
Build Zimbabwe Alliance","Mapfumo-Chiguvare Tonderai Johannes Timothy
People's Progressive Party Zimbabwe","Mariyacha Violet
United Democracy Movement","Mhambi-Hove Divine
national Alliance of Patriotic and Democratic Republicans","Mnangagwa Emmerson Dambudzo
Zimbabwe African National Union Patriotic Front","Moyo Nkosana Donald
Alliance for the People's Agenda","Mteki Bryn Taurai
Independent","Mugadza Willard Tawonezvi
Bethel Christian Party","Mujuru Joice Teurai Ropa
People's Rainbow Coalition","Munyanduri Tendai Peter
New Patriotic Front","Mutinhiri Ambrose
National Patriotic Front","Shumba Kuzozvirava Daniel
United Democratic Alliance","Wilson Harry Peter
Democratic Opposition Party",Total Votes Rejected ,Ballot Paper Unaccounted for,Total Votes Cast,Total Valid Votes Cast
Seke,Seke ,Manyame RDC,1,Besa Primary School,5900MAN0102 A,0,339,1,1,0,1,2,5,0,0,1,0,0,1,208,3,0,0,1,0,0,0,0,7,0,570,563
Seke,Seke ,Manyame RDC,1,Besa Primary School,5900MAN0102 B,8,337,1,1,0,2,1,8,0,0,0,1,1,0,179,3,1,2,3,0,0,2,0,2,0,552,550
Seke,Seke ,Manyame RDC,1,Guzha Business Centre Tent,5900MAN0103,0,542,1,0,0,1,0,5,0,2,0,1,0,0,281,3,0,0,3,0,0,0,0,5,0,844,839
Seke,Seke ,Manyame RDC,1,Pamusasa Tent,5900MAN0104 A,2,286,0,0,0,0,0,6,2,0,0,0,0,0,166,4,0,0,1,0,0,0,0,6,0,473,467
Seke,Seke ,Manyame RDC,1,Pamusasa Tent,5900MAN0104 B,2,297,2,0,0,0,0,5,0,0,0,0,0,0,159,1,0,2,2,0,0,0,0,4,0,474,470
Seke,Seke ,Manyame RDC,1,Rusirevi Church Tent,5900MAN0105 A,0,468,2,0,0,1,0,3,3,0,0,0,0,1,153,4,0,3,0,0,1,1,0,4,0,644,640
Seke,Seke ,Manyame RDC,1,Rusirevi Church Tent,5900MAN0105 B,2,487,2,0,0,0,0,2,5,0,0,0,0,0,151,1,0,1,0,0,0,0,0,4,0,655,651
Seke,Seke ,Manyame RDC,1,Rusirevi Church Tent,5900MAN0105 C,2,488,1,0,0,0,0,5,2,0,0,0,0,0,153,1,0,1,1,2,0,0,0,3,0,659,656
,,,,9 Polling Stations,WARD TOTAL,16,3613,11,2,0,7,3,41,13,2,1,2,1,2,1541,22,1,9,11,3,1,3,0,38,0,"5,343","5,305"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,2,Kunaka Clinic,5900MAN0201,0,440,2,0,0,0,4,2,0,0,0,0,0,0,167,0,0,0,0,0,1,0,0,6,0,622,616
Seke,Seke ,Manyame RDC,2,Mandedza Secondary School,5900MAN0202,4,330,1,0,0,0,0,3,0,0,1,0,0,1,200,2,1,1,1,1,0,0,2,10,0,558,548
Seke,Seke ,Manyame RDC,2,Manyame Old Council Office,5900MAN0203 A,2,378,0,0,1,2,2,3,0,0,1,0,0,1,157,2,0,2,0,0,0,2,0,2,0,555,553
Seke,Seke ,Manyame RDC,2,Manyame Old Council Office,5900MAN0203 B,2,349,1,0,0,4,3,0,0,1,0,0,0,0,173,2,0,0,1,0,0,0,0,4,0,540,536
Seke,Seke ,Manyame RDC,2,Mhindurwa Mushaninga Village Tent,5900MAN0204 A,2,304,1,0,0,1,0,3,0,0,0,0,0,0,132,1,0,0,0,0,0,1,0,5,0,450,445
Seke,Seke ,Manyame RDC,2,Mhindurwa Mushaninga Village Tent,5900MAN0204 B,4,299,1,0,0,2,1,7,0,0,0,1,1,0,135,0,1,0,0,1,0,0,0,5,0,458,453
Seke,Seke ,Manyame RDC,2,Murape Primary School,5900MAN0205,1,268,2,2,2,4,2,0,0,0,0,0,0,0,89,0,1,0,1,0,1,0,0,2,0,375,373
,,,,7 Polling Stations,WARD TOTAL,15,2368,8,2,3,13,12,18,0,1,2,1,1,2,1053,7,3,3,3,2,2,3,2,34,0,"3,558","3,524"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,3,Marikopo Primary School,5900MAN0301,7,384,5,0,1,3,1,10,0,0,0,0,0,0,307,1,0,0,0,0,0,1,0,6,0,726,720
Seke,Seke ,Manyame RDC,3,Mutowodzwa Business Centre Tent,5900MAN0302,1,62,0,0,0,0,0,1,0,0,0,0,0,0,67,0,0,1,0,0,0,0,1,1,0,134,133
Seke,Seke ,Manyame RDC,3,Musasa Tent,5900MAN0303,1,103,0,1,0,1,0,7,0,0,0,0,0,0,47,1,0,0,0,0,1,0,0,1,0,163,162
Seke,Seke ,Manyame RDC,3,Seke Materera Primary School,5900MAN0304,3,359,1,0,0,2,5,10,0,1,0,0,0,2,182,5,1,1,1,3,0,0,0,11,0,587,576
Seke,Seke ,Manyame RDC,3,Zhanje Business Centre Tent,5900MAN0305,0,146,1,0,0,0,1,3,0,0,0,0,0,0,131,0,0,1,1,0,0,0,1,3,0,288,285
,,,,5  Polling Station,WARD TOTAL,12,1054,7,1,1,6,7,31,0,1,0,0,0,2,734,7,1,3,2,3,1,1,2,22,0,"1,898","1,876"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,4,Charakupa Clinic,5900MAN0401,2,170,0,0,0,0,0,4,0,1,0,0,0,1,216,1,0,0,0,0,1,0,1,3,0,400,397
Seke,Seke ,Manyame RDC,4,Dzandura Primary School,5900MAN0402,2,120,0,0,0,0,0,6,0,0,0,0,0,0,80,2,0,0,1,0,1,1,1,1,0,215,214
Seke,Seke ,Manyame RDC,4,Kandava Primary School,5900MAN0403,1,166,0,0,0,0,0,6,2,0,0,0,1,0,187,0,0,0,0,0,0,0,0,1,0,364,363
Seke,Seke ,Manyame RDC,4,Mabhauwa Business Centre Tent,5900MAN0404,6,228,1,0,0,3,1,5,0,1,0,1,0,0,192,3,0,2,0,1,0,0,0,10,0,454,444
Seke,Seke ,Manyame RDC,4,Machingauta/Manyenga Village Tent,5900MAN0405,0,118,0,0,0,0,1,2,0,0,0,0,0,0,131,1,0,0,0,0,1,0,0,4,0,258,254
Seke,Seke ,Manyame RDC,4,Makanyazingwa Clinic,5900MAN0406,5,154,2,0,1,0,2,11,0,0,0,0,0,0,167,0,0,0,0,1,1,0,0,9,0,353,344
Seke,Seke ,Manyame RDC,4,Muregerera Chimugwemba Village Tent,5900MAN0407,1,140,1,0,0,2,2,0,0,0,0,0,0,1,154,1,0,0,0,0,0,0,0,6,0,308,302
Seke,Seke ,Manyame RDC,4,Ngome Primary School,5900MAN0408,0,149,1,0,0,1,1,1,1,0,1,1,0,0,181,2,0,0,0,0,1,1,0,5,0,346,341
Seke,Seke ,Manyame RDC,4,Sundai Makombe Village Tent,5900MAN0409,2,115,1,0,0,0,0,7,0,0,0,0,0,1,130,0,2,0,2,1,0,0,0,4,0,265,261
,,,,9  Polling Station,WARD TOTAL,19,1360,6,0,1,6,7,42,3,2,1,2,1,3,1438,10,2,2,3,3,5,2,2,43,0,"2,963","2,920"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,5,Ushewokunze Primary School,5900MAN0501,0,114,0,0,0,1,0,1,0,0,0,0,0,0,136,1,0,0,1,1,1,0,0,2,0,258,256
Seke,Seke ,Manyame RDC,5,Zhakata Clinic,5900MAN0502,1,142,4,1,0,5,1,3,0,1,0,0,0,0,167,0,0,1,2,0,0,0,0,1,0,329,328
Seke,Seke ,Manyame RDC,5,Zhangira Business Centre Tent,5900MAN0503,1,148,0,0,0,1,1,4,0,0,1,0,0,0,150,3,0,1,0,0,1,0,1,8,0,320,312
,,,,3  Polling Station,WARD TOTAL,2,404,4,1,0,7,2,8,0,1,1,0,0,0,453,4,0,2,3,1,2,0,1,11,0,907,896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,6,Chirimamhunga Primary School,5900MAN0601,5,264,0,1,1,1,4,5,1,1,0,0,0,0,337,0,0,0,0,1,1,1,1,2,0,626,624
Seke,Seke ,Manyame RDC,6,Dizha Business Centre Tent,5900MAN0602,0,145,1,0,0,0,1,1,0,0,0,1,0,0,83,1,1,0,0,1,1,0,0,3,0,239,236
Seke,Seke ,Manyame RDC,6,Dzumbunu Primary School,5900MAN0603,1,67,2,0,0,1,1,2,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,2,0,134,132
,,,,3  Polling Station,WARD TOTAL,6,476,3,1,1,2,6,8,1,1,0,1,0,0,478,1,1,0,0,2,2,1,1,7,0,999,992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,7,Chikonde Secondary School,5900MAN0701,3,191,1,0,0,0,2,2,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,10,0,392,382
Seke,Seke ,Manyame RDC,7,Chitsvedemo Primary School,5900MAN0702,4,260,0,0,0,0,1,1,1,0,0,0,0,0,165,4,0,0,0,1,0,1,1,5,0,444,439
Seke,Seke ,Manyame RDC,7,Madamombe Primary School,5900MAN0703,0,246,2,0,0,0,2,5,0,0,1,1,0,1,126,1,0,0,0,1,0,0,0,8,0,394,386
Seke,Seke ,Manyame RDC,7,Madamombe Village Tent,5900MAN0704,0,182,0,0,0,0,1,2,0,0,0,0,0,0,134,1,0,0,0,0,0,0,1,3,0,324,321
,,,,4 Polling Stations,WARD TOTAL,7,879,3,0,0,0,6,10,1,0,1,1,0,1,608,6,0,0,0,2,0,1,2,26,0,"1,554","1,528"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,8,B & P Boarding Primary School,5900MAN0801 A,0,408,0,0,0,1,0,2,1,0,0,0,0,0,156,0,0,0,0,0,0,0,0,1,0,569,568
Seke,Seke ,Manyame RDC,8,B & P Boarding Primary School,5900MAN0801 B,0,404,1,0,1,0,0,3,0,0,0,0,0,0,138,0,0,0,1,0,0,0,0,5,0,553,548
Seke,Seke ,Manyame RDC,8,B & P Boarding Primary School,5900MAN0801 C,1,400,0,0,0,1,0,2,0,0,0,0,0,1,144,0,0,1,1,0,1,0,0,5,0,557,552
Seke,Seke ,Manyame RDC,8,Jonasi Primary School,5900MAN0802 A,2,475,2,0,0,0,0,4,0,0,0,1,0,0,192,1,0,0,0,0,0,1,0,5,0,683,678
Seke,Seke ,Manyame RDC,8,Jonasi Primary School,5900MAN0802 B,1,487,1,0,0,0,0,2,0,0,0,0,0,0,187,1,0,3,0,0,0,0,1,7,0,690,683
Seke,Seke ,Manyame RDC,8,Jonasi Secondary School,5900MAN0803,1,613,1,0,0,0,1,3,0,0,0,0,0,0,171,1,0,0,3,0,1,0,0,7,0,802,795
Seke,Seke ,Manyame RDC,8,Kudyarawanza Primary School,5900MAN0804,0,194,2,0,0,1,0,8,1,0,0,0,0,0,190,1,0,0,0,1,0,1,0,3,0,402,399
Seke,Seke ,Manyame RDC,8,Pamutiti Tent,5900MAN0805,2,416,0,1,0,1,0,1,0,0,0,0,0,0,167,4,1,0,1,0,0,1,0,3,0,598,595
Seke,Seke ,Manyame RDC,8,Transparency College,5900MAN0806,1,383,1,0,0,0,1,3,1,0,1,0,0,0,131,0,0,0,1,0,0,0,0,6,0,529,523
Seke,Seke ,Manyame RDC,8,Vera Business Centre Tent,5900MAN0807 A,0,431,2,0,0,0,3,2,0,0,1,0,0,0,170,0,1,0,3,1,0,0,3,2,0,619,617
Seke,Seke ,Manyame RDC,8,Vera Business Centre Tent,5900MAN0807 B,1,421,0,0,1,0,0,3,1,0,0,0,0,0,189,1,0,0,1,0,0,0,0,8,0,626,618
Seke,Seke ,Manyame RDC,8,ZAOGA Church Tent,5900MAN0808,1,168,0,0,0,0,0,3,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,7,0,242,235
Seke,Seke ,Manyame RDC,8,Murisa Business Centre Tent,5900MAN0809,2,475,3,0,0,0,2,3,0,1,0,0,1,0,150,2,0,1,0,1,0,0,1,8,0,650,642
,,,,13 Polling Stations,WARD TOTAL,12,5275,13,1,2,4,7,39,4,1,2,1,1,1,2048,11,2,5,11,3,2,3,5,67,0,"7,520","7,453"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,9,Dunnotar Primary School,5900MAN0901,3,192,1,0,0,4,1,5,0,1,0,0,0,0,386,1,1,0,1,0,1,0,0,7,0,604,597
Seke,Seke ,Manyame RDC,9,Dunnoly Primary School,5900MAN0902,0,157,2,0,0,0,2,3,0,0,0,0,0,0,258,3,0,1,2,1,0,0,0,8,0,437,429
Seke,Seke ,Manyame RDC,9,Nhuku Farm House Tent,5900MAN0903,3,35,0,0,1,0,1,0,0,0,0,0,0,0,231,1,0,0,3,0,0,0,0,5,0,280,275
Seke,Seke ,Manyame RDC,9,Nyambiri Primary School,5900MAN0904,1,67,1,1,2,0,1,2,0,0,1,0,0,0,272,0,0,1,0,0,0,0,1,4,0,354,350
Seke,Seke ,Manyame RDC,9,Shrewsberry Primary School,5900MAN0905,3,65,0,0,0,0,1,0,0,0,0,0,0,0,362,0,0,0,2,0,1,0,2,3,0,439,436
Seke,Seke ,Manyame RDC,9,Simukai Primary School,5900MAN0906,0,137,1,0,0,0,0,6,1,0,2,2,0,0,171,4,0,0,0,2,0,2,0,15,0,343,328
Seke,Seke ,Manyame RDC,9,Roslin Farm Tent,5900MAN0907,1,129,1,1,0,1,1,5,1,0,0,0,0,0,261,0,0,1,0,0,0,3,0,2,0,407,405
Seke,Seke ,Manyame RDC,9,Stand No 2593 Primary School Tent,5900MAN0908,0,82,0,0,0,0,3,0,0,0,0,0,0,0,237,0,0,0,1,1,0,0,0,2,0,326,324
Seke,Seke ,Manyame RDC,9,Stand No 3233 Primary School Tent,5900MAN0909,0,58,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,1,0,1,0,240,239
Seke,Seke ,Manyame RDC,9,Stand 3539 Open Space & Recreation Centre Tent,5900MAN0910,0,55,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,147,147
Seke,Seke ,Manyame RDC,9,Stand No 5896 Primary School Tent,5900MAN0912,1,85,0,0,1,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,3,0,142,139
Seke,Seke ,Manyame RDC,9,Stand No 6650 Open Space Tent,5900MAN0913,0,45,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,1,0,105,104
Seke,Seke ,Manyame RDC,9,Stand No. 7728 Recreation & Institutional Centre Tent,5900MAN0914,0,110,0,0,0,0,0,0,0,0,0,0,0,0,167,0,1,1,1,0,1,0,0,4,0,285,281
Seke,Seke ,Manyame RDC,9,Stand No 8397 Secondary School Space Tent,5900MAN0915,0,245,3,0,0,1,0,2,0,0,0,0,0,1,198,0,0,0,1,0,0,0,0,3,0,454,451
Seke,Seke ,Manyame RDC,9,Stand No 10391 Primary School Space Tent,5900MAN0916,0,337,0,0,1,0,2,2,0,0,0,0,0,0,221,0,0,0,1,0,1,0,0,1,0,566,565
Seke,Seke ,Manyame RDC,9,Stand No 11481 Primary School Space Tent,5900MAN0917,0,122,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,1,0,3,0,220,217
Seke,Seke ,Manyame RDC,9,Phase 5 Stand No. 12249 Tent,5900MAN0918,1,100,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,1,0,0,0,0,2,0,240,238
Seke,Seke ,Manyame RDC,9,Stand No 10886 Secondary School Space Tent,5900MAN0919,0,255,1,0,0,0,0,1,0,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,388,388
Seke,Seke ,Manyame RDC,9,Stand No. 12078 Secondary School Space Tent,5900MAN0921,0,63,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,1,0,121,120
Seke,Seke ,Manyame RDC,9,Stand No 12249 Clinic Space Tent,5900MAN0922,1,35,0,1,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,114,114
,,,,20 Polling Stations,WARD TOTAL,14,2374,10,3,5,6,12,26,2,1,3,2,0,2,3640,10,2,4,13,4,4,7,3,65,0,"6,212","6,147"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,10,Ardino Primary School,5900MAN1001,0,284,0,0,0,1,2,2,0,0,0,0,0,0,235,0,0,0,1,0,0,0,0,2,0,527,525
Seke,Seke ,Manyame RDC,10,Bharabhara Primary School,5900MAN1002,0,151,1,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,1,0,0,0,0,4,0,466,462
Seke,Seke ,Manyame RDC,10,Brechin Primary School,5900MAN1003,0,81,2,0,0,3,2,1,0,0,0,0,0,0,211,0,1,1,0,0,3,0,0,8,0,313,305
Seke,Seke ,Manyame RDC,10,Caroline Wilderness Tent,5900MAN1004,0,16,1,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,3,0,127,124
Seke,Seke ,Manyame RDC,10,Gilston Primary School,5900MAN1005 A,0,74,0,0,1,2,1,1,1,0,0,0,0,0,370,0,0,0,1,1,0,0,0,4,0,456,452
Seke,Seke ,Manyame RDC,10,Gilston Primary School,5900MAN1005 B,1,109,0,0,0,1,1,0,1,0,0,0,0,0,329,3,1,0,2,0,0,1,0,0,0,449,449
Seke,Seke ,Manyame RDC,10,Zengeya Primary School,5900MAN1006,0,101,0,0,0,0,2,1,0,0,0,0,0,0,118,1,0,0,0,1,0,0,1,5,0,230,225
Seke,Seke ,Manyame RDC,10,Phase 1 Primary School Open Space Tent,5900MAN1007,1,15,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,1,0,52,51
,,,,8 Polling Stations,WARD TOTAL,2,831,4,0,1,7,8,5,2,0,0,0,0,0,1714,4,2,1,5,2,3,1,1,27,0,"2,620","2,593"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,11,Marirangwe Hall,5900MAN1101,1,150,0,0,0,1,0,1,0,0,0,0,0,1,88,0,0,0,0,0,0,0,0,2,0,244,242
Seke,Seke ,Manyame RDC,11,Marirangwe South Primary School,5900MAN1102,0,98,0,0,0,1,1,3,0,0,0,0,0,0,37,1,0,0,0,0,0,1,0,2,0,144,142
,,,,2 Polling Stations,WARD TOTAL,1,248,0,0,0,2,1,4,0,0,0,0,0,1,125,1,0,0,0,0,0,1,0,4,0,388,384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,12,Kerry Primary School,5900MAN1201,3,76,1,0,0,0,0,4,0,0,0,0,1,1,396,1,0,0,2,0,0,1,0,8,0,494,486
Seke,Seke ,Manyame RDC,12,Lyne Farm Tent,5900MAN1202,2,70,0,0,0,0,1,1,0,0,0,0,0,0,199,0,0,1,1,0,0,0,0,4,0,279,275
Seke,Seke ,Manyame RDC,12,Nyachidze Primary School,5900MAN1203,2,91,0,0,0,1,1,1,1,0,1,0,0,0,182,1,0,0,1,1,1,0,0,1,0,285,284
,,,,3 Polling Stations,WARD TOTAL,7,237,1,0,0,1,2,6,1,0,1,0,1,1,777,2,0,1,4,1,1,1,0,13,0,"1,058","1,045"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,13,Beatrice Boarding School,5900MAN1301,0,247,0,1,0,0,0,4,0,0,1,0,0,0,109,3,0,1,0,0,0,0,1,4,0,371,367
Seke,Seke ,Manyame RDC,13,Beatrice Township School,5900MAN1302 A,1,270,0,0,0,0,0,3,0,0,0,0,0,0,189,0,0,1,2,0,0,0,0,3,0,469,466
Seke,Seke ,Manyame RDC,13,Beatrice Township School,5900MAN1302 B,1,282,1,0,0,0,2,3,0,0,0,0,0,0,183,1,0,0,1,0,1,0,0,4,0,479,475
,,,,3 Polling Stations,WARD TOTAL,2,799,1,1,0,0,2,10,0,0,1,0,0,0,481,4,0,2,3,0,1,0,1,11,0,"1,319","1,308"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,14,Glovina Primary School,5900MAN1401,0,136,1,0,1,3,2,2,0,0,0,0,0,0,381,1,0,0,0,2,1,0,0,5,0,535,530
Seke,Seke ,Manyame RDC,14,Rosarum Business Centre Tent,5900MAN1402,1,58,0,0,0,0,1,4,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,3,0,227,224
Seke,Seke ,Manyame RDC,14,Silver Oak Farm House,5900MAN1403,0,48,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,1,3,0,0,0,0,1,0,253,252
,,,,3 Polling Stations,WARD TOTAL,1,242,1,0,1,3,3,6,0,0,0,0,0,0,741,1,0,1,3,2,1,0,0,9,0,"1,015","1,006"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seke,Seke ,Manyame RDC,16,Muda Primary School,5900MAN1601,2,125,0,0,0,1,3,2,0,0,0,0,0,0,150,2,0,0,0,0,2,0,0,1,0,288,287
Seke,Seke ,Manyame RDC,16,Manyotshwa Primary School,5900MAN1602,1,37,0,0,0,0,0,1,0,1,0,0,0,0,66,1,0,0,0,0,0,0,0,1,0,108,107
,,,,2 Polling Stations,WARD TOTAL,3,162,0,0,0,1,3,3,0,1,0,0,0,0,216,3,0,0,0,0,2,0,0,2,0,396,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Seke Constituency Total,,,119,"20,322",72,12,15,65,81,257,27,11,13,10,5,15,"16,047",93,14,33,61,28,27,24,20,379,0,"37,750","37,371"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedza,Wedza North  ,Marondera RDC,5,Dourne Estate Tent,4300MAR0501,1,13,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,1,0,0,2,0,206,204
Wedza,Wedza North  ,Marondera RDC,5,Karembwe Primary School,4300MAR0502,1,87,0,0,0,0,0,0,0,0,0,1,0,1,379,0,0,0,2,0,0,0,0,5,0,476,471
Wedza,Wedza North  ,Marondera RDC,5,Karimba Primary School,4300MAR0503,1,45,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,1,0,0,0,0,3,0,217,214
Wedza,Wedza North  ,Marondera RDC,5,Lustleigh Primary School,4300MAR0504,0,42,0,0,1,1,1,2,0,0,0,0,0,0,361,1,0,0,0,1,0,0,0,4,0,414,410
Wedza,Wedza North  ,Marondera RDC,5,Southlawn Primary School,4300MAR0505,0,43,0,0,0,0,0,1,0,0,0,0,0,1,258,0,0,0,0,0,0,0,0,2,0,305,303
Wedza,Wedza North  ,Marondera RDC,5,Waltondale Primary School,4300MAR0506,0,98,2,1,1,1,1,1,0,1,0,0,0,0,393,1,0,2,0,1,2,0,0,6,0,511,505
,,,,6 Polling Stations,WARD TOTAL,3,328,2,1,2,2,2,4,0,1,0,1,0,2,1747,2,0,2,3,2,3,0,0,22,0,"2,129","2,107"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedza,Wedza North  ,Marondera RDC,8,Batanai Primary School,4300MAR0801,1,42,0,0,0,0,0,1,1,0,0,0,0,0,302,0,0,0,0,0,0,1,0,2,0,350,348
Wedza,Wedza North  ,Marondera RDC,8,Chitubu Primary School,4300MAR0802,1,51,0,0,0,0,0,0,0,0,0,0,0,0,290,1,0,0,0,0,5,0,0,7,0,355,348
Wedza,Wedza North  ,Marondera RDC,8,Chop Chop Business Centre Tent,4300MAR0803,0,20,0,0,0,0,0,0,0,1,0,0,0,0,268,0,0,0,0,0,3,0,1,13,0,306,293
Wedza,Wedza North  ,Marondera RDC,8,Maringari Primary School,4300MAR0804,0,51,1,0,0,0,1,1,0,0,0,0,0,1,356,2,0,1,0,0,0,0,1,6,0,421,415
Wedza,Wedza North  ,Marondera RDC,8,Mt Authur Primary School,4300MAR0805,0,12,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,2,0,200,198
Wedza,Wedza North  ,Marondera RDC,8,Rujeko Primary School,4300MAR0806,0,15,0,0,0,1,0,1,0,0,0,0,0,0,152,0,0,0,0,0,0,1,0,1,0,171,170
,,,,6 Polling Stations,WARD TOTAL,2,191,1,0,0,1,1,3,1,1,0,0,0,1,1554,3,0,1,0,0,8,2,2,31,0,"1,803","1,772"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedza,Wedza North  ,Wedza RDC,1,Chard Guruuswa Primary School,8000WED0101,2,59,1,0,1,2,1,2,0,0,0,0,0,0,505,0,0,1,0,0,0,0,0,7,0,581,574
Wedza,Wedza North  ,Wedza RDC,1,Chirume Primary School,8000WED0102,0,36,0,0,0,0,0,0,0,0,0,0,0,0,309,1,0,1,0,0,0,0,0,7,0,354,347
Wedza,Wedza North  ,Wedza RDC,1,Cloutsham Primary School,8000WED0103,0,18,0,0,0,3,0,0,0,0,0,0,0,0,200,1,0,0,0,0,0,0,0,0,0,222,222
Wedza,Wedza North  ,Wedza RDC,1,Dean Munyakwe Primary School,8000WED0104,1,34,0,0,0,0,0,1,0,0,0,0,0,0,279,0,0,0,0,0,0,1,0,3,0,319,316
Wedza,Wedza North  ,Wedza RDC,1,Fair Adventure Primary School,8000WED0105,0,54,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,1,0,0,0,0,1,10,0,525,515
,,,,5 Polling Stations,WARD TOTAL,3,201,1,0,1,5,1,3,0,0,0,0,0,0,1752,2,0,3,0,0,0,1,1,27,0,"2,001","1,974"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedza,Wedza North  ,Wedza RDC,2,Bolton Jenya Primary School,8000WED0201,0,70,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,3,0,372,369
Wedza,Wedza North  ,Wedza RDC,2,Chemhanza Primary School,8000WED0202,2,97,1,0,0,0,2,3,0,0,0,1,0,1,438,2,0,0,1,0,0,0,1,6,0,555,549
Wedza,Wedza North  ,Wedza RDC,2,Country Club Hall,8000WED0203,1,45,2,0,0,0,1,2,0,0,0,0,0,0,282,1,0,0,0,0,0,0,0,1,0,335,334
Wedza,Wedza North  ,Wedza RDC,2,Fels Primary School,8000WED0204,2,47,0,0,0,0,1,0,1,0,0,0,0,0,487,0,0,2,0,0,1,0,0,3,0,544,541
Wedza,Wedza North  ,Wedza RDC,2,Nelson Primary School,8000WED0205,1,34,2,0,0,1,0,2,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,3,0,488,485
Wedza,Wedza North  ,Wedza RDC,2,Numwa Primary School,8000WED0206,2,71,1,0,0,0,1,1,1,0,0,0,0,0,544,0,0,1,2,0,0,0,0,2,0,626,624
